1.000000000000000000e+00,4.049176812171936035e+01,0.000000000000000000e+00,1.300000000000000000e+01,nan,4.949229907989501953e+01,nan,nan
2.000000000000000000e+00,4.949380207061767578e+01,0.000000000000000000e+00,2.100000000000000000e+01,nan,5.849434900283813477e+01,nan,nan
3.000000000000000000e+00,5.849567699432373047e+01,0.000000000000000000e+00,1.000000000000000000e+01,nan,6.749770903587341309e+01,nan,nan
4.000000000000000000e+00,6.749908494949340820e+01,0.000000000000000000e+00,1.320000000000000000e+02,nan,7.649611401557922363e+01,nan,nan
5.000000000000000000e+00,7.649755191802978516e+01,1.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+01,8.400288295745849609e+01,1.000000000000000000e+00,1.653805017471313477e+00
6.000000000000000000e+00,8.400437712669372559e+01,0.000000000000000000e+00,9.000000000000000000e+00,nan,9.300272297859191895e+01,nan,nan
7.000000000000000000e+00,9.300399804115295410e+01,0.000000000000000000e+00,8.000000000000000000e+01,nan,1.020014209747314453e+02,nan,nan
8.000000000000000000e+00,1.020028989315032959e+02,1.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+01,1.095037879943847656e+02,1.000000000000000000e+00,1.828156948089599609e+00
9.000000000000000000e+00,1.095051939487457275e+02,0.000000000000000000e+00,1.080000000000000000e+02,nan,1.185019450187683105e+02,nan,nan
1.000000000000000000e+01,1.185033440589904785e+02,0.000000000000000000e+00,1.520000000000000000e+02,nan,1.275035259723663330e+02,nan,nan
1.100000000000000000e+01,1.275048069953918457e+02,0.000000000000000000e+00,7.000000000000000000e+00,nan,1.365045940876007080e+02,nan,nan
1.200000000000000000e+01,1.365060019493103027e+02,0.000000000000000000e+00,9.700000000000000000e+01,nan,1.455060720443725586e+02,nan,nan
1.300000000000000000e+01,1.455074460506439209e+02,1.000000000000000000e+00,9.700000000000000000e+01,1.320000000000000000e+02,1.530067770481109619e+02,-1.000000000000000000e+00,2.734332084655761719e+00
1.400000000000000000e+01,1.530082559585571289e+02,0.000000000000000000e+00,3.000000000000000000e+00,nan,1.619994270801544189e+02,nan,nan
1.500000000000000000e+01,1.620008280277252197e+02,1.000000000000000000e+00,9.700000000000000000e+01,1.320000000000000000e+02,1.694983730316162109e+02,-1.000000000000000000e+00,1.730402946472167969e+00
1.600000000000000000e+01,1.694996740818023682e+02,0.000000000000000000e+00,9.600000000000000000e+01,nan,1.784947559833526611e+02,nan,nan
1.700000000000000000e+01,1.784961991310119629e+02,0.000000000000000000e+00,1.900000000000000000e+02,nan,1.874955580234527588e+02,nan,nan
1.800000000000000000e+01,1.874969680309295654e+02,1.000000000000000000e+00,1.900000000000000000e+02,1.000000000000000000e+01,1.949967110157012939e+02,-1.000000000000000000e+00,1.177849054336547852e+00
1.900000000000000000e+01,1.949980390071868896e+02,0.000000000000000000e+00,5.700000000000000000e+01,nan,2.040000960826873779e+02,nan,nan
2.000000000000000000e+01,2.040014541149139404e+02,0.000000000000000000e+00,1.550000000000000000e+02,nan,2.129984650611877441e+02,nan,nan
2.100000000000000000e+01,2.129999129772186279e+02,1.000000000000000000e+00,1.080000000000000000e+02,8.000000000000000000e+01,2.205078670978546143e+02,1.000000000000000000e+00,1.920377969741821289e+00
2.200000000000000000e+01,2.205093779563903809e+02,0.000000000000000000e+00,5.100000000000000000e+01,nan,2.295013749599456787e+02,nan,nan
2.300000000000000000e+01,2.295027890205383301e+02,0.000000000000000000e+00,3.800000000000000000e+01,nan,2.385089919567108154e+02,nan,nan
2.400000000000000000e+01,2.385103421211242676e+02,0.000000000000000000e+00,8.900000000000000000e+01,nan,2.475055239200592041e+02,nan,nan
2.500000000000000000e+01,2.475069839954376221e+02,0.000000000000000000e+00,2.600000000000000000e+01,nan,2.565076959133148193e+02,nan,nan
