1.000000000000000000e+00,2.615256190299987793e+01,0.000000000000000000e+00,4.000000000000000000e+01,nan,3.517034482955932617e+01,nan,nan
2.000000000000000000e+00,3.517175698280334473e+01,0.000000000000000000e+00,1.390000000000000000e+02,nan,4.416855502128601074e+01,nan,nan
3.000000000000000000e+00,4.416998004913330078e+01,0.000000000000000000e+00,2.000000000000000000e+01,nan,5.315643692016601562e+01,nan,nan
4.000000000000000000e+00,5.315779495239257812e+01,1.000000000000000000e+00,2.000000000000000000e+01,4.000000000000000000e+01,6.065535092353820801e+01,-1.000000000000000000e+00,2.106784105300903320e+00
5.000000000000000000e+00,6.065673899650573730e+01,0.000000000000000000e+00,1.000000000000000000e+02,nan,6.965684390068054199e+01,nan,nan
6.000000000000000000e+00,6.965827584266662598e+01,1.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+01,7.716103887557983398e+01,-1.000000000000000000e+00,2.885093927383422852e+00
7.000000000000000000e+00,7.716242694854736328e+01,0.000000000000000000e+00,9.300000000000000000e+01,nan,8.616553688049316406e+01,nan,nan
8.000000000000000000e+00,8.617086696624755859e+01,0.000000000000000000e+00,2.100000000000000000e+01,nan,9.516505289077758789e+01,nan,nan
9.000000000000000000e+00,9.516635084152221680e+01,0.000000000000000000e+00,6.300000000000000000e+01,nan,1.041647348403930664e+02,nan,nan
1.000000000000000000e+01,1.041661479473114014e+02,0.000000000000000000e+00,3.100000000000000000e+01,nan,1.131656620502471924e+02,nan,nan
1.100000000000000000e+01,1.131698770523071289e+02,1.000000000000000000e+00,4.000000000000000000e+01,6.300000000000000000e+01,1.206662559509277344e+02,1.000000000000000000e+00,1.334509134292602539e+00
1.200000000000000000e+01,1.206676888465881348e+02,0.000000000000000000e+00,1.450000000000000000e+02,nan,1.296708970069885254e+02,nan,nan
1.300000000000000000e+01,1.296722698211669922e+02,0.000000000000000000e+00,8.600000000000000000e+01,nan,1.386538758277893066e+02,nan,nan
1.400000000000000000e+01,1.386552670001983643e+02,1.000000000000000000e+00,1.390000000000000000e+02,1.000000000000000000e+02,1.461544940471649170e+02,1.000000000000000000e+00,1.943065166473388672e+00
1.500000000000000000e+01,1.461559908390045166e+02,0.000000000000000000e+00,1.050000000000000000e+02,nan,1.551562819480895996e+02,nan,nan
1.600000000000000000e+01,1.551577308177947998e+02,0.000000000000000000e+00,1.480000000000000000e+02,nan,1.641627268791198730e+02,nan,nan
1.700000000000000000e+01,1.641641469001770020e+02,0.000000000000000000e+00,2.500000000000000000e+01,nan,1.731631000041961670e+02,nan,nan
1.800000000000000000e+01,1.731668448448181152e+02,1.000000000000000000e+00,1.000000000000000000e+02,2.100000000000000000e+01,1.806620838642120361e+02,-1.000000000000000000e+00,1.736879110336303711e+00
1.900000000000000000e+01,1.806635789871215820e+02,0.000000000000000000e+00,3.500000000000000000e+01,nan,1.896660509109497070e+02,nan,nan
2.000000000000000000e+01,1.896674048900604248e+02,1.000000000000000000e+00,2.100000000000000000e+01,4.000000000000000000e+01,1.971648218631744385e+02,nan,nan
2.100000000000000000e+01,1.971662688255310059e+02,0.000000000000000000e+00,9.700000000000000000e+01,nan,2.061658749580383301e+02,nan,nan
