1.000000000000000000e+00,7.813957095146179199e+01,0.000000000000000000e+00,3.800000000000000000e+01,nan,8.614433503150939941e+01,8.614433503150939941e+01,8.614433503150939941e+01
2.000000000000000000e+00,8.614604091644287109e+01,0.000000000000000000e+00,3.300000000000000000e+01,nan,9.414363789558410645e+01,9.414363789558410645e+01,9.414363789558410645e+01
3.000000000000000000e+00,9.414539098739624023e+01,0.000000000000000000e+00,2.500000000000000000e+01,nan,1.021430888175964355e+02,1.021430888175964355e+02,1.021430888175964355e+02
4.000000000000000000e+00,1.021448359489440918e+02,0.000000000000000000e+00,1.460000000000000000e+02,nan,1.101435828208923340e+02,1.101435828208923340e+02,1.101435828208923340e+02
5.000000000000000000e+00,1.101453089714050293e+02,1.000000000000000000e+00,2.500000000000000000e+01,1.460000000000000000e+02,1.171443519592285156e+02,-1.000000000000000000e+00,1.995672941207885742e+00
6.000000000000000000e+00,1.171461338996887207e+02,0.000000000000000000e+00,8.200000000000000000e+01,nan,1.251454248428344727e+02,1.251454248428344727e+02,1.251454248428344727e+02
7.000000000000000000e+00,1.251471989154815674e+02,1.000000000000000000e+00,3.800000000000000000e+01,3.300000000000000000e+01,1.321462869644165039e+02,1.000000000000000000e+00,1.150624036788940430e+00
8.000000000000000000e+00,1.321480729579925537e+02,0.000000000000000000e+00,6.200000000000000000e+01,nan,1.401475329399108887e+02,1.401475329399108887e+02,1.401475329399108887e+02
9.000000000000000000e+00,1.401493079662322998e+02,0.000000000000000000e+00,2.000000000000000000e+01,nan,1.481481528282165527e+02,1.481481528282165527e+02,1.481481528282165527e+02
1.000000000000000000e+01,1.481494259834289551e+02,1.000000000000000000e+00,6.200000000000000000e+01,8.200000000000000000e+01,1.551550898551940918e+02,-1.000000000000000000e+00,1.105778932571411133e+00
1.100000000000000000e+01,1.551568830013275146e+02,0.000000000000000000e+00,1.900000000000000000e+02,nan,1.631545100212097168e+02,1.631545100212097168e+02,1.631545100212097168e+02
1.200000000000000000e+01,1.631562969684600830e+02,1.000000000000000000e+00,1.900000000000000000e+02,6.200000000000000000e+01,1.701539268493652344e+02,1.000000000000000000e+00,1.026661872863769531e+00
1.300000000000000000e+01,1.701557519435882568e+02,0.000000000000000000e+00,4.000000000000000000e+00,nan,1.781531488895416260e+02,1.781531488895416260e+02,1.781531488895416260e+02
1.400000000000000000e+01,1.781563949584960938e+02,0.000000000000000000e+00,9.900000000000000000e+01,nan,1.861540329456329346e+02,1.861540329456329346e+02,1.861540329456329346e+02
1.500000000000000000e+01,1.861557908058166504e+02,0.000000000000000000e+00,7.500000000000000000e+01,nan,1.941550350189208984e+02,1.941550350189208984e+02,1.941550350189208984e+02
1.600000000000000000e+01,1.941568520069122314e+02,0.000000000000000000e+00,1.010000000000000000e+02,nan,2.021561019420623779e+02,2.021561019420623779e+02,2.021561019420623779e+02
1.700000000000000000e+01,2.021578838825225830e+02,1.000000000000000000e+00,2.000000000000000000e+01,1.900000000000000000e+02,2.091404359340667725e+02,1.000000000000000000e+00,1.122348070144653320e+00
1.800000000000000000e+01,2.091422929763793945e+02,0.000000000000000000e+00,1.900000000000000000e+01,nan,2.171417009830474854e+02,2.171417009830474854e+02,2.171417009830474854e+02
1.900000000000000000e+01,2.171435358524322510e+02,0.000000000000000000e+00,1.750000000000000000e+02,nan,2.251491718292236328e+02,2.251491718292236328e+02,2.251491718292236328e+02
2.000000000000000000e+01,2.251509690284729004e+02,0.000000000000000000e+00,1.050000000000000000e+02,nan,2.331483798027038574e+02,2.331483798027038574e+02,2.331483798027038574e+02
2.100000000000000000e+01,2.331501498222351074e+02,0.000000000000000000e+00,1.330000000000000000e+02,nan,2.411478438377380371e+02,2.411478438377380371e+02,2.411478438377380371e+02
2.200000000000000000e+01,2.411496598720550537e+02,1.000000000000000000e+00,1.330000000000000000e+02,7.500000000000000000e+01,2.481470868587493896e+02,1.000000000000000000e+00,1.057631015777587891e+00
2.300000000000000000e+01,2.481488928794860840e+02,0.000000000000000000e+00,1.770000000000000000e+02,nan,2.561472258567810059e+02,2.561472258567810059e+02,2.561472258567810059e+02
2.400000000000000000e+01,2.561490139961242676e+02,0.000000000000000000e+00,1.480000000000000000e+02,nan,2.641481478214263916e+02,2.641481478214263916e+02,2.641481478214263916e+02
2.500000000000000000e+01,2.641499228477478027e+02,1.000000000000000000e+00,1.010000000000000000e+02,1.900000000000000000e+01,2.711492698192596436e+02,1.000000000000000000e+00,1.992461919784545898e+00
2.600000000000000000e+01,2.711511478424072266e+02,0.000000000000000000e+00,5.000000000000000000e+00,nan,2.791502749919891357e+02,2.791502749919891357e+02,2.791502749919891357e+02
2.700000000000000000e+01,2.791521148681640625e+02,0.000000000000000000e+00,1.780000000000000000e+02,nan,2.871437540054321289e+02,2.871437540054321289e+02,2.871437540054321289e+02
2.800000000000000000e+01,2.871455469131469727e+02,1.000000000000000000e+00,1.010000000000000000e+02,5.000000000000000000e+00,2.941431529521942139e+02,1.000000000000000000e+00,1.751348972320556641e+00
2.900000000000000000e+01,2.941449809074401855e+02,0.000000000000000000e+00,1.970000000000000000e+02,nan,3.021535208225250244e+02,3.021535208225250244e+02,3.021535208225250244e+02
3.000000000000000000e+01,3.021554098129272461e+02,0.000000000000000000e+00,1.500000000000000000e+02,nan,3.101418418884277344e+02,3.101418418884277344e+02,3.101418418884277344e+02
3.100000000000000000e+01,3.101436469554901123e+02,1.000000000000000000e+00,1.330000000000000000e+02,1.500000000000000000e+02,3.171412358283996582e+02,1.000000000000000000e+00,2.221497058868408203e+00
3.200000000000000000e+01,3.171431260108947754e+02,0.000000000000000000e+00,1.520000000000000000e+02,nan,3.251407239437103271e+02,3.251407239437103271e+02,3.251407239437103271e+02
3.300000000000000000e+01,3.251425559520721436e+02,1.000000000000000000e+00,1.330000000000000000e+02,1.770000000000000000e+02,3.321413300037384033e+02,1.000000000000000000e+00,1.643177986145019531e+00
3.400000000000000000e+01,3.321432478427886963e+02,0.000000000000000000e+00,9.600000000000000000e+01,nan,3.401423039436340332e+02,3.401423039436340332e+02,3.401423039436340332e+02
3.500000000000000000e+01,3.401441268920898438e+02,0.000000000000000000e+00,6.500000000000000000e+01,nan,3.481432948112487793e+02,3.481432948112487793e+02,3.481432948112487793e+02
3.600000000000000000e+01,3.481451089382171631e+02,0.000000000000000000e+00,7.000000000000000000e+00,nan,3.561444740295410156e+02,3.561444740295410156e+02,3.561444740295410156e+02
3.700000000000000000e+01,3.561463048458099365e+02,0.000000000000000000e+00,1.070000000000000000e+02,nan,3.641540358066558838e+02,3.641540358066558838e+02,3.641540358066558838e+02
3.800000000000000000e+01,3.641558859348297119e+02,1.000000000000000000e+00,1.500000000000000000e+02,1.070000000000000000e+02,3.711466438770294189e+02,1.000000000000000000e+00,1.570082187652587891e+00
3.900000000000000000e+01,3.711485400199890137e+02,0.000000000000000000e+00,2.800000000000000000e+01,nan,3.791525509357452393e+02,3.791525509357452393e+02,3.791525509357452393e+02
4.000000000000000000e+01,3.791543698310852051e+02,0.000000000000000000e+00,4.000000000000000000e+01,nan,3.871518709659576416e+02,3.871518709659576416e+02,3.871518709659576416e+02
4.100000000000000000e+01,3.871537020206451416e+02,0.000000000000000000e+00,8.600000000000000000e+01,nan,3.951512198448181152e+02,3.951512198448181152e+02,3.951512198448181152e+02
4.200000000000000000e+01,3.951531059741973877e+02,1.000000000000000000e+00,8.600000000000000000e+01,2.800000000000000000e+01,4.021511299610137939e+02,1.000000000000000000e+00,1.801137208938598633e+00
4.300000000000000000e+01,4.021530478000640869e+02,0.000000000000000000e+00,1.140000000000000000e+02,nan,4.101525549888610840e+02,4.101525549888610840e+02,4.101525549888610840e+02
4.400000000000000000e+01,4.101541979312896729e+02,0.000000000000000000e+00,1.690000000000000000e+02,nan,4.181529819965362549e+02,4.181529819965362549e+02,4.181529819965362549e+02
4.500000000000000000e+01,4.181562509536743164e+02,1.000000000000000000e+00,1.520000000000000000e+02,9.600000000000000000e+01,4.251542699337005615e+02,1.000000000000000000e+00,1.093984842300415039e+00
4.600000000000000000e+01,4.251561779975891113e+02,0.000000000000000000e+00,1.220000000000000000e+02,nan,4.331553149223327637e+02,4.331553149223327637e+02,4.331553149223327637e+02
4.700000000000000000e+01,4.331571748256683350e+02,0.000000000000000000e+00,1.080000000000000000e+02,nan,4.411474688053131104e+02,4.411474688053131104e+02,4.411474688053131104e+02
4.800000000000000000e+01,4.411493439674377441e+02,0.000000000000000000e+00,1.130000000000000000e+02,nan,4.491466598510742188e+02,4.491466598510742188e+02,4.491466598510742188e+02
4.900000000000000000e+01,4.491485469341278076e+02,0.000000000000000000e+00,1.920000000000000000e+02,nan,4.571458950042724609e+02,4.571458950042724609e+02,4.571458950042724609e+02
5.000000000000000000e+01,4.571477668285369873e+02,1.000000000000000000e+00,1.220000000000000000e+02,1.690000000000000000e+02,4.641453189849853516e+02,1.000000000000000000e+00,2.383625030517578125e+00
5.100000000000000000e+01,4.641472969055175781e+02,0.000000000000000000e+00,7.700000000000000000e+01,nan,4.721444690227508545e+02,4.721444690227508545e+02,4.721444690227508545e+02
5.200000000000000000e+01,4.721463329792022705e+02,1.000000000000000000e+00,7.700000000000000000e+01,1.220000000000000000e+02,4.791452188491821289e+02,1.000000000000000000e+00,2.024341106414794922e+00
5.300000000000000000e+01,4.791471560001373291e+02,0.000000000000000000e+00,1.650000000000000000e+02,nan,4.871461739540100098e+02,4.871461739540100098e+02,4.871461739540100098e+02
5.400000000000000000e+01,4.871480607986450195e+02,1.000000000000000000e+00,1.690000000000000000e+02,8.600000000000000000e+01,4.941477348804473877e+02,-1.000000000000000000e+00,2.108736991882324219e+00
5.500000000000000000e+01,4.941496508121490479e+02,0.000000000000000000e+00,5.000000000000000000e+01,nan,5.021481997966766357e+02,5.021481997966766357e+02,5.021481997966766357e+02
5.600000000000000000e+01,5.021500599384307861e+02,1.000000000000000000e+00,1.080000000000000000e+02,7.700000000000000000e+01,5.091493058204650879e+02,-1.000000000000000000e+00,1.518124103546142578e+00
5.700000000000000000e+01,5.091512708663940430e+02,0.000000000000000000e+00,1.150000000000000000e+02,nan,5.171504349708557129e+02,5.171504349708557129e+02,5.171504349708557129e+02
5.800000000000000000e+01,5.171523280143737793e+02,0.000000000000000000e+00,3.500000000000000000e+01,nan,5.251401469707489014e+02,5.251401469707489014e+02,5.251401469707489014e+02
5.900000000000000000e+01,5.251420519351959229e+02,0.000000000000000000e+00,1.730000000000000000e+02,nan,5.331560728549957275e+02,5.331560728549957275e+02,5.331560728549957275e+02
6.000000000000000000e+01,5.331579499244689941e+02,1.000000000000000000e+00,1.730000000000000000e+02,1.150000000000000000e+02,5.401556718349456787e+02,-1.000000000000000000e+00,1.121335029602050781e+00
6.100000000000000000e+01,5.401576559543609619e+02,0.000000000000000000e+00,3.000000000000000000e+00,nan,5.481548769474029541e+02,5.481548769474029541e+02,5.481548769474029541e+02
6.200000000000000000e+01,5.481568009853363037e+02,1.000000000000000000e+00,3.500000000000000000e+01,1.130000000000000000e+02,5.551558868885040283e+02,1.000000000000000000e+00,1.613157987594604492e+00
6.300000000000000000e+01,5.551578788757324219e+02,0.000000000000000000e+00,1.000000000000000000e+00,nan,5.631400120258331299e+02,5.631400120258331299e+02,5.631400120258331299e+02
6.400000000000000000e+01,5.631419389247894287e+02,0.000000000000000000e+00,1.940000000000000000e+02,nan,5.711411910057067871e+02,5.711411910057067871e+02,5.711411910057067871e+02
6.500000000000000000e+01,5.711431379318237305e+02,1.000000000000000000e+00,3.500000000000000000e+01,1.650000000000000000e+02,5.781421718597412109e+02,1.000000000000000000e+00,9.791569709777832031e-01
6.600000000000000000e+01,5.781440608501434326e+02,0.000000000000000000e+00,9.300000000000000000e+01,nan,5.861516180038452148e+02,5.861516180038452148e+02,5.861516180038452148e+02
6.700000000000000000e+01,5.861535010337829590e+02,0.000000000000000000e+00,8.500000000000000000e+01,nan,5.941508920192718506e+02,5.941508920192718506e+02,5.941508920192718506e+02
6.800000000000000000e+01,5.941527979373931885e+02,0.000000000000000000e+00,1.850000000000000000e+02,nan,6.021502819061279297e+02,6.021502819061279297e+02,6.021502819061279297e+02
6.900000000000000000e+01,6.021522159576416016e+02,1.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,6.091496009826660156e+02,1.000000000000000000e+00,1.267884016036987305e+00
7.000000000000000000e+01,6.091515610218048096e+02,0.000000000000000000e+00,5.200000000000000000e+01,nan,6.171489298343658447e+02,6.171489298343658447e+02,6.171489298343658447e+02
7.100000000000000000e+01,6.171508829593658447e+02,0.000000000000000000e+00,6.300000000000000000e+01,nan,6.251489648818969727e+02,6.251489648818969727e+02,6.251489648818969727e+02
7.200000000000000000e+01,6.251509208679199219e+02,1.000000000000000000e+00,3.000000000000000000e+00,1.940000000000000000e+02,6.321497759819030762e+02,-1.000000000000000000e+00,1.102883100509643555e+00
7.300000000000000000e+01,6.321517868041992188e+02,0.000000000000000000e+00,8.000000000000000000e+01,nan,6.401508769989013672e+02,6.401508769989013672e+02,6.401508769989013672e+02
7.400000000000000000e+01,6.401527769565582275e+02,0.000000000000000000e+00,1.470000000000000000e+02,nan,6.481519808769226074e+02,6.481519808769226074e+02,6.481519808769226074e+02
7.500000000000000000e+01,6.481538438796997070e+02,0.000000000000000000e+00,1.580000000000000000e+02,nan,6.561533448696136475e+02,6.561533448696136475e+02,6.561533448696136475e+02
7.600000000000000000e+01,6.561553378105163574e+02,1.000000000000000000e+00,1.580000000000000000e+02,8.000000000000000000e+01,6.631541078090667725e+02,-1.000000000000000000e+00,1.099377155303955078e+00
7.700000000000000000e+01,6.631561048030853271e+02,0.000000000000000000e+00,1.020000000000000000e+02,nan,6.711552658081054688e+02,6.711552658081054688e+02,6.711552658081054688e+02
7.800000000000000000e+01,6.711572220325469971e+02,0.000000000000000000e+00,1.710000000000000000e+02,nan,6.791436619758605957e+02,6.791436619758605957e+02,6.791436619758605957e+02
7.900000000000000000e+01,6.791456189155578613e+02,0.000000000000000000e+00,3.900000000000000000e+01,nan,6.871430449485778809e+02,6.871430449485778809e+02,6.871430449485778809e+02
8.000000000000000000e+01,6.871449940204620361e+02,1.000000000000000000e+00,5.200000000000000000e+01,3.900000000000000000e+01,6.941423778533935547e+02,-1.000000000000000000e+00,1.405269861221313477e+00
8.100000000000000000e+01,6.941443819999694824e+02,0.000000000000000000e+00,1.230000000000000000e+02,nan,7.021431879997253418e+02,7.021431879997253418e+02,7.021431879997253418e+02
8.200000000000000000e+01,7.021451339721679688e+02,0.000000000000000000e+00,1.410000000000000000e+02,nan,7.101439108848571777e+02,7.101439108848571777e+02,7.101439108848571777e+02
8.300000000000000000e+01,7.101458179950714111e+02,0.000000000000000000e+00,1.270000000000000000e+02,nan,7.181453340053558350e+02,7.181453340053558350e+02,7.181453340053558350e+02
8.400000000000000000e+01,7.181488699913024902e+02,0.000000000000000000e+00,6.000000000000000000e+00,nan,7.261463329792022705e+02,7.261463329792022705e+02,7.261463329792022705e+02
8.500000000000000000e+01,7.261483218669891357e+02,1.000000000000000000e+00,1.270000000000000000e+02,1.470000000000000000e+02,7.331559100151062012e+02,-1.000000000000000000e+00,2.371850013732910156e+00
8.600000000000000000e+01,7.331579449176788330e+02,0.000000000000000000e+00,2.700000000000000000e+01,nan,7.411484549045562744e+02,7.411484549045562744e+02,7.411484549045562744e+02
8.700000000000000000e+01,7.411504487991333008e+02,0.000000000000000000e+00,1.320000000000000000e+02,nan,7.491544749736785889e+02,7.491544749736785889e+02,7.491544749736785889e+02
8.800000000000000000e+01,7.491589729785919189e+02,1.000000000000000000e+00,1.320000000000000000e+02,6.000000000000000000e+00,7.561537659168243408e+02,-1.000000000000000000e+00,1.204542160034179688e+00
8.900000000000000000e+01,7.561558029651641846e+02,0.000000000000000000e+00,1.250000000000000000e+02,nan,7.641531398296356201e+02,7.641531398296356201e+02,7.641531398296356201e+02
9.000000000000000000e+01,7.641551699638366699e+02,0.000000000000000000e+00,1.950000000000000000e+02,nan,7.721527719497680664e+02,7.721527719497680664e+02,7.721527719497680664e+02
9.100000000000000000e+01,7.721547179222106934e+02,0.000000000000000000e+00,1.510000000000000000e+02,nan,7.801536338329315186e+02,7.801536338329315186e+02,7.801536338329315186e+02
9.200000000000000000e+01,7.801556279659271240e+02,1.000000000000000000e+00,6.000000000000000000e+00,1.320000000000000000e+02,7.871548550128936768e+02,1.000000000000000000e+00,1.241222858428955078e+00
9.300000000000000000e+01,7.871568670272827148e+02,0.000000000000000000e+00,5.900000000000000000e+01,nan,7.951560099124908447e+02,7.951560099124908447e+02,7.951560099124908447e+02
9.400000000000000000e+01,7.951580228805541992e+02,0.000000000000000000e+00,1.040000000000000000e+02,nan,8.031406469345092773e+02,8.031406469345092773e+02,8.031406469345092773e+02
