1.000000000000000000e+00,4.430398106575012207e+01,0.000000000000000000e+00,1.230000000000000000e+02,nan,5.230505895614624023e+01,5.230505895614624023e+01,5.230505895614624023e+01
2.000000000000000000e+00,5.230934000015258789e+01,0.000000000000000000e+00,3.100000000000000000e+01,nan,6.030599689483642578e+01,6.030599689483642578e+01,6.030599689483642578e+01
3.000000000000000000e+00,6.030769300460815430e+01,0.000000000000000000e+00,1.390000000000000000e+02,nan,6.831346392631530762e+01,6.831346392631530762e+01,6.831346392631530762e+01
4.000000000000000000e+00,6.831516408920288086e+01,0.000000000000000000e+00,1.460000000000000000e+02,nan,7.631280589103698730e+01,7.631280589103698730e+01,7.631280589103698730e+01
5.000000000000000000e+00,7.631452703475952148e+01,1.000000000000000000e+00,1.460000000000000000e+02,1.390000000000000000e+02,8.331216406822204590e+01,1.000000000000000000e+00,1.105515956878662109e+00
6.000000000000000000e+00,8.331680893898010254e+01,0.000000000000000000e+00,7.800000000000000000e+01,nan,9.131146097183227539e+01,9.131146097183227539e+01,9.131146097183227539e+01
7.000000000000000000e+00,9.131314492225646973e+01,0.000000000000000000e+00,1.900000000000000000e+02,nan,9.931156492233276367e+01,9.931156492233276367e+01,9.931156492233276367e+01
8.000000000000000000e+00,9.931327605247497559e+01,1.000000000000000000e+00,1.390000000000000000e+02,1.460000000000000000e+02,1.063125510215759277e+02,-1.000000000000000000e+00,8.254508972167968750e-01
9.000000000000000000e+00,1.063143060207366943e+02,0.000000000000000000e+00,3.000000000000000000e+01,nan,1.143135581016540527e+02,1.143135581016540527e+02,1.143135581016540527e+02
1.000000000000000000e+01,1.143152930736541748e+02,1.000000000000000000e+00,3.000000000000000000e+01,1.460000000000000000e+02,1.213146440982818604e+02,nan,nan
1.100000000000000000e+01,1.213163919448852539e+02,0.000000000000000000e+00,1.510000000000000000e+02,nan,1.293157448768615723e+02,1.293157448768615723e+02,1.293157448768615723e+02
1.200000000000000000e+01,1.293174269199371338e+02,0.000000000000000000e+00,1.010000000000000000e+02,nan,1.373076241016387939e+02,1.373076241016387939e+02,1.373076241016387939e+02
1.300000000000000000e+01,1.373093359470367432e+02,0.000000000000000000e+00,5.000000000000000000e+00,nan,1.453069140911102295e+02,1.453069140911102295e+02,1.453069140911102295e+02
1.400000000000000000e+01,1.453086700439453125e+02,0.000000000000000000e+00,3.000000000000000000e+00,nan,1.533059880733489990e+02,1.533059880733489990e+02,1.533059880733489990e+02
1.500000000000000000e+01,1.533076438903808594e+02,1.000000000000000000e+00,3.000000000000000000e+01,5.000000000000000000e+00,1.603055539131164551e+02,1.000000000000000000e+00,1.489716053009033203e+00
